code,interest,target,maturity,status,description,urgent,stable
3536,0.1,5000,3,1,借款描述借款描述借款描述借款描述借款描述,0,0
3537,0.15,5000,24,,个人急缺资金周转，继续申请，谢谢帮忙！希望大家支持,1,0
3538,0.12,88800,18,0,公司股东，现居河北省石家庄市，从事批发和零售业行业，经营稳定，收入良好，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3539,0.12,25400,18,0,公司法人，现居北京省北京市，从事租赁和商务服务业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3540,0.15,3000,24,,急用周转，能提前还款，到帐快的。信用保障,1,0
3541,0.15,3000,12,1,"我想买个赛车，可是现金总是存不够,朋友给我推荐的这个方法",0,0
3542,0.15,3000,12,1,用来做周转，工厂的起订量比较大每一款的补货量都在百个以上价格才降下，淘宝的价格竞争比较厉害，很多工厂店把价格做的很低导致我们这些小批量拿货的小卖家在去掉经营推广成本后利润空间小，起订量大些拿货价就会很低，所以需要资金来做周转，感谢大家帮我。诚信经营店铺 保证按时还款,0,1
3543,0.15,500000,24,,投资.....................................................................................,0,0
3544,0.15,20000,12,1,家里房子客厅想重新装修一下，手头资金不够，所以想贷款分期还，减轻压力,0,0
3545,0.11,3000,6,1,体验网贷累计信用.请大家多多支持。无不良信用记录.每月按时还款，工作稳定,0,1
3546,0.15,200000,24,1,用于广告公司扩大经营规模，为公司上新的项目，特申请借款。,0,0
3547,0.15,20000,18,1,在上海工作，贷款用于消费，刚刚离职，准备出去旅游，本人有车有固定期限理财产品,0,0
3548,0.15,90000,12,1,本人在上海是专业的砂锅陶瓷煲陶瓷杯类批发商，因往年惯例工厂旺季一般会经常缺货，导致收益减少，今年计划大量屯货，缺少部分资金，另外我们在各大电商平台开有店铺，天猫店也将在近期上线。,0,0
3549,0.15,50000,24,1,本人有稳定工作及收入，现欲和朋友合伙加盟一个汽车用品店，需要资金短期周转一下，为了还款压力不是很大，所以选择24个月的借款周期，顺利的话3-6个月即可归还。,0,1
3550,0.2,13000,18,1,没有什么借口，相信每个人都有需要帮助的时候，我现在暂时缺。希望大家可以帮忙，绝对准时还款,0,0
3551,0.11,5000,6,,用来周转！！！平时还没开资钱就花光了！！！,0,0
3552,0.15,10000,12,1,个人工作之余做网店准备贷款用于进货存货资金周转，资料全信誉好请放心。,0,0
3553,0.15,20000,24,0,本人因需买车，请各位帮忙！个人信誉好，还款及时,0,0
3554,0.1,3000,3,1,娓娓而谈他日日日日日日日日日烦烦烦烦烦烦烦烦烦,0,0
3555,0.15,40000,24,,扩大经营。装潢材料。进货店面装修的一切是宜,0,0
3556,0.15,6000,12,1,短期周转，需借贷资金维持开销，需放款快速,0,0
3557,0.11,30000,6,1,本人是做服装生意的 在临沂有自己的商铺 现经营6个淘宝店铺 现在属于服装压货 选货期 需要大量资金周转 不知道人人贷。是否能够满足我的要求 。,0,0
3558,0.12,20000,3,1,淘宝皇冠卖家，网店周转，符合人人贷借款条件，短期借入,0,0
3559,0.15,10000,6,,带老婆出去旅游，由于手上流动资金不够，希望大家帮帮忙！,0,0
3560,0.13,41800,36,0,公司职员，现居贵州省贵阳市，从事住宿和餐饮业行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3561,0.13,36300,24,0,公司职员，现居江苏省苏州市，从事交通运输、仓储和邮政业行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3562,0.13,30400,24,0,公司职员，现居贵州省遵义市，从事批发和零售业行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3563,0.13,46700,36,0,公司职员，现居安徽省合肥市，从事批发和零售业行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3564,0.12,101500,18,0,公司法人，现居云南省昆明市，从事批发和零售业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3565,0.13,46700,36,0,公司职员，现居安徽省合肥市，从事电力、燃气及水的生产和供应业行业，工作收入稳定，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3566,0.13,86100,36,0,公司职员，现居广东省广州市，从事电力、燃气及水的生产和供应业行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3567,0.12,101500,18,0,公司法人，现居广东省广州市，从事卫生、社会保障和社会福利业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3568,0.13,61100,36,0,公司职员，现居山东省烟台市，从事制造业行业，工作收入稳定，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3569,0.12,76100,18,0,公司法人，现居江苏省南京市，从事信息传输、计算机服务和软件业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
3570,0.15,50000,24,,因自家用地建房，耗资30多万，未能完成后期的装修项目。设想年底入住，目前收入预算到下半年无法满足要求，需通过其它途径谋求筹资！,0,0
3571,0.11,5000,6,1,我想在你们这里申请一笔贷款来周转一下 &middot;&middot;&middot;&middot;&middot;&middot;&middot;&middot;&middot;&middot;&middot;&middot;&middot;,0,0
3572,0.15,80000,12,1,购买原材料发展生产规模。希望大家能支持我。我不会让你们失望的。,0,0
3573,0.15,50000,3,1,珍珠美人天猫旗舰店，运营已有7个月。经过前期踏实细致的打基础工作，目前店铺运营势头良好，稳步增长，已初步打造出月销300件的热销产品一款，月销200件产品两款，价格分别为49/59/89元，另有一款拳头产品即将在7月中上市。产品具有独特差异性定位，店铺有独特风格调性，目前店铺拥有顾客950名，老顾客比率为22%，产品及服务满意度都在4.87分以上，客单价为85元以上。 由于6月16为天猫/淘宝年中大促活动时间，6、7月也是美妆类目一年中最旺时节，为抓住机会，推动店铺产品上升到3个月内热销款1000件/月的销量，需加大备货及推广力度。特考虑灵活方便的短期资金贷款，诚意合作，共创双赢。谢谢！,0,1
3574,0.12,180000,18,0,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行方资产管理公司等金融机构建立长期战略合作伙伴关系，累计为四万名小微客户提供了微金融服务，资产质量始终位于同行前列。,0,0
3575,0.11,30000,12,0,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行方资产管理公司等金融机构建立长期战略合作伙伴关系，累计为四万名小微客户提供了微金融服务，资产质量始终位于同行前列。,0,0
3576,0.12,250000,18,0,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行方资产管理公司等金融机构建立长期战略合作伙伴关系，累计为四万名小微客户提供了微金融服务，资产质量始终位于同行前列。,0,0
